Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
25/04/2022,2022,4,25,24.6,23,27,0,61.1,1016.3
26/04/2022,2022,4,26,25.3,21.9,28,11.9,55.5,1014.4
27/04/2022,2022,4,27,24.9,22.8,28,,40.8,1011.2
28/04/2022,2022,4,28,24.1,20.3,28.6,0,25.9,1011.1
29/04/2022,2022,4,29,24.4,21,28.6,0.3,31.5,1014.6
30/04/2022,2022,4,30,25.4,21.5,28.2,0,38.9,1016.3
01/05/2022,2022,5,1,25.2,24,28,0,37,1016.1
02/05/2022,2022,5,2,24.9,21.4,28.3,0,33.3,1015.1
03/05/2022,2022,5,3,25.2,22.4,27.4,5.1,35.2,1016.4
04/05/2022,2022,5,4,26.1,22.6,28.4,0.5,46.3,1018.6
05/05/2022,2022,5,5,25,24,27,0.5,61.1,1019.6
06/05/2022,2022,5,6,25,23.6,26.2,,63,1019.1
07/05/2022,2022,5,7,25.1,22,28.6,0,55.5,1017.6
08/05/2022,2022,5,8,24.6,22,27.6,7.9,46.3,1016.5
09/05/2022,2022,5,9,24.4,20.8,27.6,0.8,33.3,1014.7
10/05/2022,2022,5,10,24.4,22,27.7,4.1,35.2,1013.7
11/05/2022,2022,5,11,25,21.3,28.7,0.5,31.5,1013.8
12/05/2022,2022,5,12,24.1,22,28.3,0,22.2,1016.1
13/05/2022,2022,5,13,23.9,22,26.6,5.1,35.2,1017.7
14/05/2022,2022,5,14,24.4,20.8,26.6,0,37,1019.1
15/05/2022,2022,5,15,24.3,22.6,27,0,37,1019.2
16/05/2022,2022,5,16,24.5,22.3,27,1,48.2,1019.5
17/05/2022,2022,5,17,23.7,22,26.2,2,46.3,1018.7
18/05/2022,2022,5,18,23.9,21,26.1,1,50,1019.1
19/05/2022,2022,5,19,24.3,23,26,,51.8,1019.7
20/05/2022,2022,5,20,23.6,22,26.4,4.1,53.7,1019.9
21/05/2022,2022,5,21,24.2,20.9,27.6,13,55.5,1020
22/05/2022,2022,5,22,23.8,20.7,27,,48.2,1018.4
23/05/2022,2022,5,23,24.2,21.4,26,4.1,48.2,1016.9
24/05/2022,2022,5,24,24.6,23,27.8,2,48.2,1017.8
25/05/2022,2022,5,25,23.6,21,27.2,6.1,33.3,1018.3
26/05/2022,2022,5,26,23.3,20,27.4,0,24.1,1017.9
27/05/2022,2022,5,27,22.4,17.3,27.4,0,22.2,1015.6
28/05/2022,2022,5,28,24.2,20,26.7,0,33.3,1016.2
29/05/2022,2022,5,29,23.4,22.5,25.9,0,40.8,1019.4
30/05/2022,2022,5,30,22.7,19,25.6,1.1,40.8,1020.2
31/05/2022,2022,5,31,24,18.5,26.1,7.9,42.6,1019.2
01/06/2022,2022,6,1,23.7,21.8,26.5,0.8,37,1018.2
02/06/2022,2022,6,2,23.6,18.6,27.3,0,,1018.2
03/06/2022,2022,6,3,24.1,22,26.6,1.6,,1019.7
04/06/2022,2022,6,4,23.5,21,26,5.6,,1020.4
05/06/2022,2022,6,5,22.8,20,26.1,9.9,,1019.5
06/06/2022,2022,6,6,23.1,20.4,26.4,1,,1018.8
07/06/2022,2022,6,7,22.9,21,25,5.7,,1018.6
08/06/2022,2022,6,8,23.1,19.4,26,4.1,,1017.2
09/06/2022,2022,6,9,22.3,20.8,24.2,1,,1018.2
10/06/2022,2022,6,10,21.9,20.9,24,3.9,,1020
11/06/2022,2022,6,11,22.9,20.6,25,8.3,,1020.1
12/06/2022,2022,6,12,21.7,20,23.5,0,,1020.3
13/06/2022,2022,6,13,22.9,21,25,6.9,,1020.8
14/06/2022,2022,6,14,23.4,22,26.4,0,,1021.2
15/06/2022,2022,6,15,22.5,20.5,25.6,0.3,50,1020.3
16/06/2022,2022,6,16,23.4,20,26.6,7.1,46.3,1018.6
17/06/2022,2022,6,17,21.5,18.5,26.1,0.5,29.6,1017.2
18/06/2022,2022,6,18,21.3,15.8,26.2,0,20.4,1017.1
19/06/2022,2022,6,19,22.1,18.5,25,2,38.9,1018.6
20/06/2022,2022,6,20,21.5,18.9,24.7,5.1,48.2,1020.3
21/06/2022,2022,6,21,21.7,19.2,24,6.1,42.6,1018.5
22/06/2022,2022,6,22,21.4,16.4,24.6,0,42.6,1017.4
23/06/2022,2022,6,23,21.4,18.6,23.7,0,48.2,1020
24/06/2022,2022,6,24,21.8,20.5,24,0.9,57.4,1023.2
25/06/2022,2022,6,25,22,20,24.7,0,50,1022.7
26/06/2022,2022,6,26,21.6,19,23.5,0.6,35.2,1022.2
27/06/2022,2022,6,27,21.3,15.1,24.3,0,31.5,1022.1
28/06/2022,2022,6,28,21.6,20,24,2.1,53.7,1023.2
29/06/2022,2022,6,29,21.3,19,24,2.1,51.8,1023.3
30/06/2022,2022,6,30,19.9,16.5,23,6.1,44.5,1023.7
01/07/2022,2022,7,1,20.6,19,23,2.5,50,1024.1
02/07/2022,2022,7,2,21.9,18,24.1,2,59.3,1024.6
03/07/2022,2022,7,3,21.5,19.5,24.4,1,57.4,1024.7
04/07/2022,2022,7,4,21.2,20,24,4.1,55.5,1024.2
05/07/2022,2022,7,5,21.3,18.6,24.2,2,46.3,1022.5
06/07/2022,2022,7,6,20.8,18.1,22.4,0.5,42.6,1022.2
07/07/2022,2022,7,7,21.6,20,23.5,0,50,1023.3
08/07/2022,2022,7,8,21.4,19,24,2,55.5,1025
09/07/2022,2022,7,9,20.4,18.1,22.7,2,57.4,1025.3
10/07/2022,2022,7,10,21.2,18.3,23.6,0.8,59.3,1025.2
11/07/2022,2022,7,11,21.9,18.9,25.1,1,57.4,1025.3
12/07/2022,2022,7,12,22.1,20,25,1.1,53.7,1026.3
13/07/2022,2022,7,13,21.4,19.7,24.4,0.5,50,1024.1
14/07/2022,2022,7,14,21.3,18.1,24.4,2,48.2,1021.3
15/07/2022,2022,7,15,21.1,17.7,24.2,3,42.6,1020.6
16/07/2022,2022,7,16,22,19,25,3.2,46.3,1021.8
17/07/2022,2022,7,17,21.1,19,23.4,0,51.8,1023.6
18/07/2022,2022,7,18,20.5,18.8,22.4,6.1,64.8,1025.3
19/07/2022,2022,7,19,21,19,23.3,3,63,1026.8
20/07/2022,2022,7,20,21.3,19.4,23,2.4,63,1027.4
21/07/2022,2022,7,21,20.9,17.3,24.2,2,57.4,1025.2
22/07/2022,2022,7,22,21.1,20,23,7,50,1024.1
23/07/2022,2022,7,23,21.4,18.5,24.3,7.9,50,1022.8
24/07/2022,2022,7,24,20.9,19.9,24.3,0.5,42.6,1021.2
25/07/2022,2022,7,25,20.4,15.4,24,0.5,35.2,1020.3
26/07/2022,2022,7,26,21.3,19,24.9,0,37,1020.1
27/07/2022,2022,7,27,21.2,18.2,24.5,2,38.9,1018.9
28/07/2022,2022,7,28,21.4,19,24.6,0,37,1019.5
29/07/2022,2022,7,29,21.7,19,24.3,3.6,42.6,1021.2
30/07/2022,2022,7,30,21.1,19,24,6.4,50,1022.8
31/07/2022,2022,7,31,22.1,20,25,1,51.8,1022.2
01/08/2022,2022,8,1,20.8,19,24.1,0,40.8,1022.3
02/08/2022,2022,8,2,21.3,18,24.5,7.9,29.6,1021.1
03/08/2022,2022,8,3,21.2,18.4,24.4,0,37,1021.6
04/08/2022,2022,8,4,21.8,20,24.5,1.6,44.5,1022.6
05/08/2022,2022,8,5,21.9,19,25,4.1,46.3,1022.5
06/08/2022,2022,8,6,21.4,17.5,25,1.4,40.8,1020.9
07/08/2022,2022,8,7,21.6,20,25.4,0.3,33.3,1020.1
08/08/2022,2022,8,8,20.8,17,25,0.5,33.3,1021.5
09/08/2022,2022,8,9,21.9,20,25,5.1,46.3,1022.3
10/08/2022,2022,8,10,21.1,19.6,23,1.4,59.3,1023.4
11/08/2022,2022,8,11,20.7,17.9,23.5,0.3,59.3,1024.3
12/08/2022,2022,8,12,20.1,18,23.4,0,55.5,1024
13/08/2022,2022,8,13,20.3,18.2,23.4,5.1,53.7,1023.2
14/08/2022,2022,8,14,21.1,19,24.2,0,53.7,1023
15/08/2022,2022,8,15,21.3,18.1,24.6,2,53.7,1021.7
16/08/2022,2022,8,16,21.8,18.5,25.1,0.8,37,1020.5
17/08/2022,2022,8,17,21.1,19,25.1,0,29.6,1020.4
18/08/2022,2022,8,18,21.7,16.6,25.6,0.5,35.2,1021.2
19/08/2022,2022,8,19,22.3,19.4,25.4,0.5,42.6,1022.5
20/08/2022,2022,8,20,22.6,20.5,25.8,0,46.3,1022.6
21/08/2022,2022,8,21,22.1,19,26.1,0,40.8,1023.4
22/08/2022,2022,8,22,22.3,17.8,25.3,0,46.3,1023.1
23/08/2022,2022,8,23,22.7,19.9,25.1,0.8,48.2,1024.2
24/08/2022,2022,8,24,22.1,19.9,25,0,51.8,1023.9
25/08/2022,2022,8,25,21.7,20,24,5.6,53.7,1022.2
26/08/2022,2022,8,26,21.8,19.6,24.5,1,50,1021.6
27/08/2022,2022,8,27,22.1,18.9,24.6,1,51.8,1021.2
28/08/2022,2022,8,28,22.6,21,25,7.6,48.2,1020
29/08/2022,2022,8,29,22.4,19,25.2,1,42.6,1019.6
30/08/2022,2022,8,30,20.9,17.6,25,0,31.5,1020
31/08/2022,2022,8,31,21,18,25.6,0,35.2,1017.6
01/09/2022,2022,9,1,21.3,17,26,0.9,22.2,1016.6
02/09/2022,2022,9,2,21.7,18.5,24.5,0,37,1019.5
03/09/2022,2022,9,3,21.3,18.4,24.8,2,44.5,1020.8
04/09/2022,2022,9,4,22.1,19,25,5.1,46.3,1021.7
05/09/2022,2022,9,5,21.9,19.4,24.4,0.5,50,1022.9
06/09/2022,2022,9,6,21.7,20,25,0,53.7,1022.8
07/09/2022,2022,9,7,22,19,25.6,1.3,46.3,1021.3
08/09/2022,2022,9,8,22.2,19.8,25.1,0.8,40.8,1021.2
09/09/2022,2022,9,9,22.1,20.5,24.8,0,50,1022
10/09/2022,2022,9,10,22.1,20,25.4,0,48.2,1022.1
11/09/2022,2022,9,11,22.3,20,25.5,0,48.2,1021.4
12/09/2022,2022,9,12,22.2,19,25.1,1.1,44.5,1020.4
13/09/2022,2022,9,13,21.1,17.1,25,0,37,1020.7
14/09/2022,2022,9,14,22.5,18.8,26.8,0.5,35.2,1022.6
15/09/2022,2022,9,15,22.8,20.8,25.6,0,50,1024.3
16/09/2022,2022,9,16,22.4,20.4,25.7,0,51.8,1023.1
17/09/2022,2022,9,17,22.5,21,25,2.8,51.8,1022.2
18/09/2022,2022,9,18,22.7,20.9,25.4,1,50,1022.8
19/09/2022,2022,9,19,22.3,18.6,25.6,0.3,48.2,1022.9
20/09/2022,2022,9,20,21.7,19,24.2,4.4,50,1021.9
21/09/2022,2022,9,21,22.4,21,25,4.2,51.8,1021.7
22/09/2022,2022,9,22,22.7,21,25,4.9,50,1022.5
23/09/2022,2022,9,23,22.9,21,26,7.7,53.7,1023.3
24/09/2022,2022,9,24,22.3,20,25.1,3.6,51.8,1022.7
25/09/2022,2022,9,25,22.7,21,25.3,0.8,53.7,1022.3
26/09/2022,2022,9,26,22.5,20,25,1,53.7,1023.3
27/09/2022,2022,9,27,22.8,21,25,3.2,48.2,1022.6
28/09/2022,2022,9,28,22.5,20.9,25,1.1,48.2,1020.7
29/09/2022,2022,9,29,21.5,17.9,24.4,1.6,46.3,1019.8
30/09/2022,2022,9,30,22.1,19.7,25,0.9,44.5,1019.1
01/10/2022,2022,10,1,22,20,25,4.9,46.3,1020.6
02/10/2022,2022,10,2,22.7,21,25,1.3,46.3,1020.5
03/10/2022,2022,10,3,22.2,19.8,25,3.1,44.5,1019.3
04/10/2022,2022,10,4,22.6,19.9,25.8,2.1,44.5,1020.3
05/10/2022,2022,10,5,22.8,20.2,25.6,0.4,46.3,1021.6
06/10/2022,2022,10,6,23,21.3,25.7,1.4,46.3,1021.7
07/10/2022,2022,10,7,22.9,20.6,25.4,3.5,50,1021.6
08/10/2022,2022,10,8,22.9,20.9,25.5,0,48.2,1022.2
09/10/2022,2022,10,9,22.9,21.1,25.9,2.3,46.3,1022.5
10/10/2022,2022,10,10,22.9,21,26,0.9,44.5,1022.9
11/10/2022,2022,10,11,22.8,21,25.2,0.9,42.6,1022.2
12/10/2022,2022,10,12,22.8,20.7,25.4,1.2,44.5,1021.3
13/10/2022,2022,10,13,23,21,25.5,0,44.5,1021.5
14/10/2022,2022,10,14,23.1,21,26,1.4,48.2,1020.8
15/10/2022,2022,10,15,22.6,19.2,25,0.9,44.5,1019.4
16/10/2022,2022,10,16,22.8,20.5,25.5,2.8,35.2,1019.2
17/10/2022,2022,10,17,22.3,19,25.4,2.9,35.2,1020.6
18/10/2022,2022,10,18,22.9,20.4,25.3,0,37,1020.8
19/10/2022,2022,10,19,22.8,20.8,25.7,1.8,42.6,1020.3
20/10/2022,2022,10,20,22,18.7,25.2,2.9,37,1020.3
21/10/2022,2022,10,21,23.2,20.6,26,2.4,38.9,1021.1
22/10/2022,2022,10,22,24.1,22,27,2,35.2,1021.4
23/10/2022,2022,10,23,23.6,19.4,26.7,1.8,38.9,1021.5
24/10/2022,2022,10,24,23.6,20.7,27,1.3,33.3,1019.8
25/10/2022,2022,10,25,23.5,19.5,26.5,0,35.2,1019.7
26/10/2022,2022,10,26,24,22,27.2,5.6,40.8,1020.9
27/10/2022,2022,10,27,24.3,21.7,27.1,2.6,38.9,1020.6
28/10/2022,2022,10,28,23.9,21.2,26.9,1.7,38.9,1018.1
29/10/2022,2022,10,29,24.3,22,27.3,0.1,31.5,1017.2
30/10/2022,2022,10,30,24.1,20.8,27.1,0,38.9,1018.5
31/10/2022,2022,10,31,23.5,20.1,27.6,5.8,44.5,1019.8
01/11/2022,2022,11,1,24.1,21.4,27,1.4,38.9,1020.2
02/11/2022,2022,11,2,24,21.6,26.6,2.9,40.8,1019.6
03/11/2022,2022,11,3,24.3,21.5,27.1,1.6,37,1018.1
04/11/2022,2022,11,4,24.5,21.3,28.1,0.3,33.3,1018
05/11/2022,2022,11,5,24.1,21.6,26.7,0.5,33.3,1019.2
06/11/2022,2022,11,6,24.3,20.6,27.6,1.1,35.2,1020.2
07/11/2022,2022,11,7,24.5,21.5,27.8,3.4,37,1020.1
08/11/2022,2022,11,8,24.5,22,27,0.4,38.9,1019.9
09/11/2022,2022,11,9,24.6,22.6,27.2,0.5,37,1018.1
10/11/2022,2022,11,10,24.5,21.1,27.2,0.4,33.3,1017
11/11/2022,2022,11,11,24.6,20.7,27.7,0,27.8,1016.8
12/11/2022,2022,11,12,24.1,21.4,26.8,0.2,29.6,1016.5
13/11/2022,2022,11,13,23.9,20.2,27.3,0,27.8,1016
14/11/2022,2022,11,14,21.9,20,24.2,4.4,33.3,1016.3
15/11/2022,2022,11,15,23.7,21.8,26.7,0.6,44.5,1017.1
16/11/2022,2022,11,16,22.9,16.3,26.6,0.4,35.2,1016.3
17/11/2022,2022,11,17,22.7,17.7,28.2,0.1,29.6,1016.1
18/11/2022,2022,11,18,22,15.8,27,0,27.8,1016.6
19/11/2022,2022,11,19,22.9,17,27.4,0.1,25.9,1016.4
20/11/2022,2022,11,20,23.9,18.9,28,0,31.5,1015
21/11/2022,2022,11,21,24.9,20.4,28.9,0,37,1013.5
22/11/2022,2022,11,22,25,20.5,29.4,1,31.5,1016.2
23/11/2022,2022,11,23,25.4,21.9,29,2.6,35.2,1019
24/11/2022,2022,11,24,25.9,23.2,28.9,1.3,38.9,1019.7
25/11/2022,2022,11,25,25.9,23.7,28.6,4.5,44.5,1019.6
26/11/2022,2022,11,26,25.1,23.1,27.6,5,48.2,1018
27/11/2022,2022,11,27,25.2,23.2,27.9,1.2,40.8,1015.1
28/11/2022,2022,11,28,24.4,20.6,27.8,1.7,31.5,1013.6
29/11/2022,2022,11,29,25.5,22.4,29.2,2.3,37,1013.6
30/11/2022,2022,11,30,25.1,21,28.3,0,37,1014.5
01/12/2022,2022,12,1,25,20.9,28.3,0.1,33.3,1014.5
02/12/2022,2022,12,2,24.8,21.8,27.9,0.6,31.5,1013.7
03/12/2022,2022,12,3,24.6,19.7,28.2,0.2,31.5,1013.6
04/12/2022,2022,12,4,25.8,22.5,28.7,0,33.3,1014.7
05/12/2022,2022,12,5,26.4,24.2,29.3,1,44.5,1016.1
06/12/2022,2022,12,6,26,22.5,29.1,6.7,44.5,1015.9
07/12/2022,2022,12,7,25.8,23.4,28.8,7.5,46.3,1015.5
08/12/2022,2022,12,8,26.1,24,28.8,20.7,51.8,1016.2
09/12/2022,2022,12,9,26.1,24.8,28.2,6.7,46.3,1015.6
10/12/2022,2022,12,10,25.2,23.4,27.3,5,40.8,1015
11/12/2022,2022,12,11,25.8,23.9,28.2,2,37,1016.6
12/12/2022,2022,12,12,26.1,23.6,28.6,1.9,40.8,1017.2
13/12/2022,2022,12,13,26.2,23.9,28.9,3,50,1017
14/12/2022,2022,12,14,26.3,23.5,29.2,5.1,50,1016.6
15/12/2022,2022,12,15,25.7,23,29,2.8,38.9,1015
16/12/2022,2022,12,16,26.2,24,28.6,1.2,48.2,1014.8
17/12/2022,2022,12,17,26.5,23.8,29.2,5.1,44.5,1014.7
18/12/2022,2022,12,18,26.4,24.4,28.9,0.4,46.3,1014.6
19/12/2022,2022,12,19,26.3,24,29,0.7,42.6,1013.5
20/12/2022,2022,12,20,25.9,23.5,29.1,0.7,38.9,1012.5
21/12/2022,2022,12,21,25.9,21.8,29.2,0.1,35.2,1012.5
22/12/2022,2022,12,22,25.8,21.6,29.4,0,33.3,1011.4
23/12/2022,2022,12,23,25.8,20.8,30,0,33.3,1012.2
24/12/2022,2022,12,24,26.6,21.9,30.2,0,38.9,1013.9
25/12/2022,2022,12,25,26.8,24.5,29.3,2.7,35.2,1015.1
26/12/2022,2022,12,26,26.4,23,29.6,5.2,37,1016.5
27/12/2022,2022,12,27,26.7,24.6,29.8,3.6,40.8,1016.8
28/12/2022,2022,12,28,26.5,22.5,29.4,0.8,40.8,1016.6
29/12/2022,2022,12,29,25.9,21.8,29.1,0.2,31.5,1015.8
30/12/2022,2022,12,30,26.1,22.1,29.1,0,24.1,1016.7
31/12/2022,2022,12,31,25.4,21.3,30,9.8,22.2,1016.1
01/01/2023,2023,1,1,25.5,20.6,30,10,24.1,1016
02/01/2023,2023,1,2,26.4,21.5,30.4,0.6,24.1,1016.3
03/01/2023,2023,1,3,26.8,22.8,30,0,29.6,1017.5
04/01/2023,2023,1,4,27.3,25,30,0.6,35.2,1017.4
05/01/2023,2023,1,5,26.9,23.5,29.9,4.1,40.8,1016.7
06/01/2023,2023,1,6,27.3,25.5,29.9,3.9,46.3,1018.1
07/01/2023,2023,1,7,27.1,24.9,29.5,5.1,44.5,1017.4
08/01/2023,2023,1,8,26.7,24.4,30,4.1,40.8,1016.5
09/01/2023,2023,1,9,27.2,24.5,29.8,2,42.6,1017.7
10/01/2023,2023,1,10,24.5,22.1,26.9,5.1,42.6,1017.3
11/01/2023,2023,1,11,26.4,24.3,29.3,4.4,38.9,1015.7
12/01/2023,2023,1,12,26.4,24,29.1,0.9,42.6,1014.9
13/01/2023,2023,1,13,26.2,23,29.3,2.4,37,1015
14/01/2023,2023,1,14,26.8,24.6,29.4,3.3,38.9,1015.3
15/01/2023,2023,1,15,26.5,23,29.7,4.5,42.6,1015.8
16/01/2023,2023,1,16,27.2,25.5,29.1,6.3,48.2,1016.8
17/01/2023,2023,1,17,26.9,25.4,29,7,53.7,1015.6
18/01/2023,2023,1,18,26.7,24,28.5,20.2,51.8,1014.1
19/01/2023,2023,1,19,25.9,24,28.3,16.8,50,1013.3
20/01/2023,2023,1,20,25.3,24,27,20.8,40.8,1012.6
21/01/2023,2023,1,21,26.4,23.6,29.2,3.4,33.3,1011.8
22/01/2023,2023,1,22,26.4,23.4,29,1.1,35.2,1011.1
23/01/2023,2023,1,23,25.4,23.6,28.1,6.6,29.6,1011.6
24/01/2023,2023,1,24,24.4,22.2,27.5,26.3,29.6,1011.8
25/01/2023,2023,1,25,23.4,22,24.6,41.7,24.1,1010.4
26/01/2023,2023,1,26,24.1,23.3,25.4,74,33.3,1009.7
27/01/2023,2023,1,27,25.2,23.7,28.6,17.2,29.6,1011.1
28/01/2023,2023,1,28,25.6,24.5,27.6,31.8,22.2,1010.4
29/01/2023,2023,1,29,26.7,24,30,5.8,22.2,1010.5
30/01/2023,2023,1,30,26.4,23.4,30.7,9,20.4,1011.6
31/01/2023,2023,1,31,26.7,22.5,30.2,3.2,25.9,1012.4
01/02/2023,2023,2,1,27.3,25.3,29.6,4.5,37,1012.7
02/02/2023,2023,2,2,27.2,24.1,30,3,31.5,1012.2
03/02/2023,2023,2,3,26.3,24.4,29.4,4,33.3,1012.7
04/02/2023,2023,2,4,26.9,24.3,29.5,3.4,37,1011.5
05/02/2023,2023,2,5,27.4,25.3,30,5.2,33.3,1011.6
06/02/2023,2023,2,6,27.2,24.8,30,1,38.9,1013.2
07/02/2023,2023,2,7,27.2,24.2,29.8,7.6,42.6,1014.7
08/02/2023,2023,2,8,27.4,25.6,29.7,6.1,50,1015
09/02/2023,2023,2,9,27.4,25.3,30,3.6,42.6,1015.1
10/02/2023,2023,2,10,27.4,25.3,30,2.7,44.5,1015.8
11/02/2023,2023,2,11,27.4,25.4,30,2.1,42.6,1015.3
12/02/2023,2023,2,12,26.6,23,29.6,0,35.2,1014.8
13/02/2023,2023,2,13,26.7,23.9,29.2,7.5,46.3,1014.5
14/02/2023,2023,2,14,26.5,24.3,29,11,42.6,1013.8
15/02/2023,2023,2,15,26.9,24.7,29.4,1.9,40.8,1012.3
16/02/2023,2023,2,16,25.8,22.3,29.2,0.5,31.5,1012.3
17/02/2023,2023,2,17,25.3,20.9,29.5,0.1,29.6,1012.9
18/02/2023,2023,2,18,26.2,22,29.4,1.2,33.3,1012.8
19/02/2023,2023,2,19,27.3,24.2,29.9,6.6,40.8,1012.7
20/02/2023,2023,2,20,27.3,26,29.8,23.6,70.4,1011.1
21/02/2023,2023,2,21,27.3,25.5,30,6.6,64.8,1016.1
22/02/2023,2023,2,22,27.6,25.7,30.2,4.5,51.8,1017.2
23/02/2023,2023,2,23,27,25.4,29.2,4.2,42.6,1015
24/02/2023,2023,2,24,26.5,23.5,29.1,3.8,35.2,1014.2
25/02/2023,2023,2,25,26.7,24.5,29.1,4.7,35.2,1015
26/02/2023,2023,2,26,26.3,23,29.1,2.2,33.3,1016.1
27/02/2023,2023,2,27,26.1,21.9,30,0.4,31.5,1016.9
28/02/2023,2023,2,28,26.5,23.6,29.2,2.2,31.5,1016
01/03/2023,2023,3,1,26.1,22.7,29.5,0.9,27.8,1014.9
02/03/2023,2023,3,2,25.9,21,30.1,1.8,25.9,1014.4
03/03/2023,2023,3,3,26.4,23,30.7,0.8,29.6,1014.6
04/03/2023,2023,3,4,27.2,23.6,31.6,3.3,27.8,1014.3
05/03/2023,2023,3,5,25.9,23,30.4,32.9,27.8,1012.5
06/03/2023,2023,3,6,25.8,23.8,29,1.8,29.6,1010.2
07/03/2023,2023,3,7,27,25,29.5,4.9,37,1010.3
08/03/2023,2023,3,8,26.9,24.4,29.4,4.3,38.9,1010.6
09/03/2023,2023,3,9,26.5,25.4,28.6,6.8,38.9,1009.1
10/03/2023,2023,3,10,26.3,23.4,28.1,9.7,40.8,1009.1
11/03/2023,2023,3,11,27.1,25.6,30,7.5,46.3,1011
12/03/2023,2023,3,12,27,25,29.2,6,50,1011.8
13/03/2023,2023,3,13,26.7,25.4,28.5,8.9,48.2,1012.4
14/03/2023,2023,3,14,26.9,25.6,28.8,3.7,57.4,1012.7
15/03/2023,2023,3,15,26.9,25.4,29.4,5.2,53.7,1012.4
16/03/2023,2023,3,16,27,25.2,29.4,1.8,50,1012
17/03/2023,2023,3,17,26.2,24.7,28.4,8.3,38.9,1010.9
18/03/2023,2023,3,18,26.6,24.8,29.3,18.6,27.8,1012.8
19/03/2023,2023,3,19,26.6,24.5,29.7,3.3,29.6,1014.7
20/03/2023,2023,3,20,26.4,23,30.2,14,29.6,1014.8
21/03/2023,2023,3,21,26.5,22.7,30.4,0,33.3,1014.2
22/03/2023,2023,3,22,26.7,24.5,29.5,1.1,38.9,1015.3
23/03/2023,2023,3,23,27.2,24.3,30.1,0.8,37,1015.4
24/03/2023,2023,3,24,26.9,24.8,30.2,2,33.3,1014.4
25/03/2023,2023,3,25,26.7,22.6,29.7,0,31.5,1013.9
26/03/2023,2023,3,26,26.7,25.6,29.6,2.3,42.6,1013.1
27/03/2023,2023,3,27,26.7,24.1,29.3,2.5,38.9,1011.6
28/03/2023,2023,3,28,25.7,21,30.7,0,27.8,1011.8
29/03/2023,2023,3,29,26.6,21.4,29.5,0,35.2,1013.7
30/03/2023,2023,3,30,27.6,23.1,30.3,2,40.8,1013.1
31/03/2023,2023,3,31,27.7,26.3,30.6,1,42.6,1013.9
01/04/2023,2023,4,1,27.2,25.6,31,2,42.6,1015
02/04/2023,2023,4,2,26.9,24.4,30.3,0,35.2,1013.6
03/04/2023,2023,4,3,26.6,24,30,10.9,35.2,1012.9
04/04/2023,2023,4,4,25.9,23.4,29.8,1,27.8,1013.6
05/04/2023,2023,4,5,25.9,23.6,30,0,25.9,1013.8
06/04/2023,2023,4,6,25.9,22.5,30.3,0,29.6,1013.7
07/04/2023,2023,4,7,25.9,22.5,29.5,0.5,31.5,1014.8
08/04/2023,2023,4,8,25.7,22,30.3,1,31.5,1016
09/04/2023,2023,4,9,26,22.9,29.7,3.8,40.8,1016
10/04/2023,2023,4,10,25.4,23.7,29.5,0,40.8,1014.1
11/04/2023,2023,4,11,26,23.8,29.4,11.4,40.8,1012.6
12/04/2023,2023,4,12,26.5,24,29.7,6.9,38.9,1012
13/04/2023,2023,4,13,25.9,23.4,30.1,0,27.8,1014
14/04/2023,2023,4,14,26.2,22.3,30.2,1.5,27.8,1015.6
15/04/2023,2023,4,15,26.4,23.4,30.6,0,33.3,1015.8
16/04/2023,2023,4,16,26.2,23.8,30,2.7,35.2,1014.3
17/04/2023,2023,4,17,25.4,22.8,29.1,3,40.8,1014.5
18/04/2023,2023,4,18,26.6,24.3,29.3,6.1,42.6,1017.1
19/04/2023,2023,4,19,27.1,25.2,30.3,0.3,48.2,1017.5
20/04/2023,2023,4,20,26.6,24.8,29.6,0,46.3,1014.6
21/04/2023,2023,4,21,26.8,23.2,29.6,4.1,48.2,1013.1
22/04/2023,2023,4,22,26.6,24.6,29.5,0,38.9,1013.1
23/04/2023,2023,4,23,26.6,24,29.6,0.2,37,1012.9
24/04/2023,2023,4,24,26.2,23.7,29.6,0.3,33.3,1013.1
25/04/2023,2023,4,25,25.5,23.3,30.3,0,29.6,1012.5
26/04/2023,2023,4,26,25.4,23.8,30.1,45,25.9,1012
27/04/2023,2023,4,27,25.1,22.5,28.3,18,27.8,1013.5
28/04/2023,2023,4,28,26.2,23.2,28.5,4.1,33.3,1014.4
29/04/2023,2023,4,29,25.1,23,28.6,0,33.3,1013.6
30/04/2023,2023,4,30,24.3,19.7,28.6,0.5,22.2,1012.2
01/05/2023,2023,5,1,24.6,21.7,28.6,0.7,24.1,1012
02/05/2023,2023,5,2,24.9,21.4,29.8,13,18.5,1013.9
03/05/2023,2023,5,3,24.7,22.2,27.9,9.9,25.9,1017.2
04/05/2023,2023,5,4,25.3,22.3,28.4,22.1,33.3,1018
05/05/2023,2023,5,5,25.3,23,28,2,38.9,1017.8
06/05/2023,2023,5,6,25.7,23.4,28.3,7.1,38.9,1017.9
07/05/2023,2023,5,7,25.3,22.3,28.4,15,42.6,1018.1
08/05/2023,2023,5,8,25.8,23.6,29.2,24.9,44.5,1018.1
09/05/2023,2023,5,9,25,22.3,28.7,4.9,42.6,1017.8
10/05/2023,2023,5,10,25.6,21.9,28.5,9.9,46.3,1017.9
11/05/2023,2023,5,11,25.1,22,28,51.1,51.8,1019.2
