Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
02/01/2023,2023,1,2,26.4,20,33.9,,,
03/01/2023,2023,1,3,26.6,20.3,32.2,,,
04/01/2023,2023,1,4,26.9,21.6,32.7,,,
05/01/2023,2023,1,5,,,,,,
06/01/2023,2023,1,6,27.8,24.8,31,,,
07/01/2023,2023,1,7,28.4,25.7,31.3,,,
08/01/2023,2023,1,8,28.7,25.2,32.1,,,
09/01/2023,2023,1,9,,,,,,
10/01/2023,2023,1,10,28.3,24.8,33.6,,,
11/01/2023,2023,1,11,,,,,,
12/01/2023,2023,1,12,27.2,23.9,33.4,,,
13/01/2023,2023,1,13,,,,,,
14/01/2023,2023,1,14,28.2,24.5,33.6,0.3,,
15/01/2023,2023,1,15,,,,,,
16/01/2023,2023,1,16,28.6,24.3,32.7,,,
17/01/2023,2023,1,17,28.6,24.6,32.3,,,
18/01/2023,2023,1,18,,,,,,
19/01/2023,2023,1,19,,,,,,
20/01/2023,2023,1,20,29.3,,32.2,,,
21/01/2023,2023,1,21,29.3,,32.2,,,
22/01/2023,2023,1,22,28.9,,30.4,,,
23/01/2023,2023,1,23,,,,,,
24/01/2023,2023,1,24,29.2,26.2,32.2,,,
25/01/2023,2023,1,25,29.1,,32.1,,,
26/01/2023,2023,1,26,29.3,28,32,,,
27/01/2023,2023,1,27,29.3,,32,,,
28/01/2023,2023,1,28,28.7,,31,,,
29/01/2023,2023,1,29,29.1,,31.8,,,
30/01/2023,2023,1,30,,,,,,
31/01/2023,2023,1,31,28.3,27,31.5,,,
01/02/2023,2023,2,1,28.2,24.3,31.3,,,
02/02/2023,2023,2,2,29.9,,32.2,,,
03/02/2023,2023,2,3,29.2,25.6,32.2,,,
04/02/2023,2023,2,4,,,,,,
05/02/2023,2023,2,5,29.9,,32.3,,,
06/02/2023,2023,2,6,29.5,,32.2,,,
07/02/2023,2023,2,7,28.7,24.6,32.1,,,
08/02/2023,2023,2,8,29.2,,32.6,,,
09/02/2023,2023,2,9,29.3,26.4,32.4,,,
10/02/2023,2023,2,10,29.6,,32.2,,,
11/02/2023,2023,2,11,29.4,,32.4,,,
12/02/2023,2023,2,12,,,,,,
13/02/2023,2023,2,13,,,,,,
14/02/2023,2023,2,14,,,,,,
15/02/2023,2023,2,15,29.4,26.3,33.2,,,
16/02/2023,2023,2,16,29.8,25.9,35.3,,,
17/02/2023,2023,2,17,,,,,,
18/02/2023,2023,2,18,28.6,22.8,34,,,
19/02/2023,2023,2,19,29.1,24.2,34,,,
20/02/2023,2023,2,20,,,,,,
21/02/2023,2023,2,21,,,,,,
22/02/2023,2023,2,22,,,,,,
23/02/2023,2023,2,23,,,,,,
24/02/2023,2023,2,24,,,,,,
25/02/2023,2023,2,25,,,,,,
26/02/2023,2023,2,26,,,,,,
27/02/2023,2023,2,27,30.3,,32.8,,,
28/02/2023,2023,2,28,29.1,25,33,1,,
01/03/2023,2023,3,1,28.9,25.6,32.5,0.3,,
02/03/2023,2023,3,2,,,,,,
03/03/2023,2023,3,3,28.5,,33.3,,,
04/03/2023,2023,3,4,,,,,,
05/03/2023,2023,3,5,,,,,,
06/03/2023,2023,3,6,,,,,,
07/03/2023,2023,3,7,27.9,,31.8,,,
08/03/2023,2023,3,8,,,,,,
09/03/2023,2023,3,9,,,,,,
10/03/2023,2023,3,10,29.3,,32.7,,,
11/03/2023,2023,3,11,29.6,,33.2,,,
12/03/2023,2023,3,12,,,,,,
13/03/2023,2023,3,13,29.1,25.7,32.6,0,,
14/03/2023,2023,3,14,,,,,,
15/03/2023,2023,3,15,30.4,,33.2,,,
16/03/2023,2023,3,16,30.4,,33.1,,,
17/03/2023,2023,3,17,30.7,,33.5,0,,
18/03/2023,2023,3,18,,,,,,
19/03/2023,2023,3,19,28.3,24.2,32.1,0,,
20/03/2023,2023,3,20,,,,,,
21/03/2023,2023,3,21,,,,,,
22/03/2023,2023,3,22,27.4,23.9,31.3,5.1,,
23/03/2023,2023,3,23,,,,,,
24/03/2023,2023,3,24,27.6,23.7,30.3,4.3,,
25/03/2023,2023,3,25,,,,,,
26/03/2023,2023,3,26,29.2,,31.6,0,,
27/03/2023,2023,3,27,,,,,,
28/03/2023,2023,3,28,,,,,,
29/03/2023,2023,3,29,29.8,,32.3,0,,
30/03/2023,2023,3,30,29.9,,32.7,0,,
31/03/2023,2023,3,31,,,,,,
01/04/2023,2023,4,1,29.8,,32.2,0.3,,
02/04/2023,2023,4,2,,,,,,
03/04/2023,2023,4,3,29.9,,32.1,0,,
04/04/2023,2023,4,4,29.3,26.9,31.1,0,,
05/04/2023,2023,4,5,30,,32.4,0,,
06/04/2023,2023,4,6,29.9,,32.5,0,,
07/04/2023,2023,4,7,,,,,,
08/04/2023,2023,4,8,,,,,,
09/04/2023,2023,4,9,28.2,23.6,31,3,,
10/04/2023,2023,4,10,30.1,,32.5,0.3,,
11/04/2023,2023,4,11,,,,,,
12/04/2023,2023,4,12,29.6,,32.4,,,
13/04/2023,2023,4,13,30.6,,33.1,0,,
14/04/2023,2023,4,14,30.2,27.6,33.1,0,,
15/04/2023,2023,4,15,30.7,,33.6,0,,
16/04/2023,2023,4,16,,,,,,
17/04/2023,2023,4,17,29.3,,32.4,0,,
18/04/2023,2023,4,18,30.1,26.5,33.4,0,,
19/04/2023,2023,4,19,,,,,,
20/04/2023,2023,4,20,29.6,26.5,32.4,16,,
21/04/2023,2023,4,21,30,,32.3,0,,
22/04/2023,2023,4,22,,,,,,
23/04/2023,2023,4,23,29,,31.3,0,,
24/04/2023,2023,4,24,,,,,,
25/04/2023,2023,4,25,29.3,,32.7,0,,
26/04/2023,2023,4,26,,,,,,
27/04/2023,2023,4,27,,,,,,
28/04/2023,2023,4,28,28.3,24.7,31.3,16.5,,
29/04/2023,2023,4,29,27.3,,31.8,0,,
30/04/2023,2023,4,30,27.2,,30.6,10.7,,
01/05/2023,2023,5,1,28.2,,32.1,0,,
02/05/2023,2023,5,2,28.4,24.4,31.6,14.5,,
03/05/2023,2023,5,3,,,,,,
04/05/2023,2023,5,4,29.5,,32.2,0,,
05/05/2023,2023,5,5,,,,,,
06/05/2023,2023,5,6,,,,,,
07/05/2023,2023,5,7,,,,,,
08/05/2023,2023,5,8,,,,,,
09/05/2023,2023,5,9,29.6,26.2,32.2,0,,
10/05/2023,2023,5,10,30.6,,33.2,0,,
11/05/2023,2023,5,11,30.8,,33.4,0,,
12/05/2023,2023,5,12,30.3,,33,,,
13/05/2023,2023,5,13,28.8,,33.1,0,,
14/05/2023,2023,5,14,,,,,,
15/05/2023,2023,5,15,,,,,,
16/05/2023,2023,5,16,,,,,,
17/05/2023,2023,5,17,29.5,26.3,32.5,0,,
18/05/2023,2023,5,18,,,,,,
19/05/2023,2023,5,19,,,,,,
20/05/2023,2023,5,20,27.5,,30.2,3.6,,
21/05/2023,2023,5,21,28.1,25,31,17.5,,
22/05/2023,2023,5,22,,,,,,
23/05/2023,2023,5,23,,,,,,
24/05/2023,2023,5,24,29.2,,31.5,15,,
25/05/2023,2023,5,25,28.3,,31.5,6.4,,
26/05/2023,2023,5,26,29.3,26.7,32.3,0.8,,
27/05/2023,2023,5,27,26.3,,29.7,0,,
28/05/2023,2023,5,28,,,,,,
29/05/2023,2023,5,29,27,,29.1,0,,
30/05/2023,2023,5,30,28.3,24.2,31.3,5.3,,
31/05/2023,2023,5,31,28.9,,31.7,0,,
01/06/2023,2023,6,1,27.4,23.8,30.8,168.1,,
02/06/2023,2023,6,2,27.4,24.4,30.5,22.6,,
03/06/2023,2023,6,3,27.2,,29.1,11.4,,
04/06/2023,2023,6,4,28.1,25.6,30.6,23.1,,
05/06/2023,2023,6,5,29.2,26.9,31.6,0,,
06/06/2023,2023,6,6,27.4,,31.1,0.8,,
07/06/2023,2023,6,7,,,,,,
08/06/2023,2023,6,8,25.7,21.8,29.1,40.9,,
09/06/2023,2023,6,9,28.2,24.5,31.4,0,,
10/06/2023,2023,6,10,,,,,,
11/06/2023,2023,6,11,27.8,,30.6,2.3,,
12/06/2023,2023,6,12,28.3,,31,0.3,,
13/06/2023,2023,6,13,28,24.6,31,0,,
14/06/2023,2023,6,14,28.3,,30.6,0,,
15/06/2023,2023,6,15,27.1,25.6,29.2,26.4,,
16/06/2023,2023,6,16,27.6,25,30.6,3.3,,
17/06/2023,2023,6,17,27.9,,30.7,0,,
18/06/2023,2023,6,18,28.2,,30.7,0.3,,
19/06/2023,2023,6,19,,,,,,
20/06/2023,2023,6,20,26.2,23.5,29.2,2.5,,
21/06/2023,2023,6,21,,,,,,
22/06/2023,2023,6,22,26.4,24.7,29.5,9.9,,
23/06/2023,2023,6,23,26.9,25.8,29.3,0,,
24/06/2023,2023,6,24,,,,,,
25/06/2023,2023,6,25,27.2,24.4,29.2,52.8,,
26/06/2023,2023,6,26,26.4,24.9,28.9,0,,
27/06/2023,2023,6,27,26.8,,29.4,0,,
28/06/2023,2023,6,28,,,,,,
29/06/2023,2023,6,29,26.7,,28.7,2,,
30/06/2023,2023,6,30,27.1,25,29.6,0,,
01/07/2023,2023,7,1,27.2,25.7,29.3,0,,
02/07/2023,2023,7,2,26.4,,28.5,0,,
03/07/2023,2023,7,3,26.8,24.7,29.6,0.8,,
04/07/2023,2023,7,4,26.9,,29.8,0,,
05/07/2023,2023,7,5,26.9,25,29.5,0,,
06/07/2023,2023,7,6,27.4,24.6,30.2,0,,
07/07/2023,2023,7,7,27.1,,28.3,0,,
08/07/2023,2023,7,8,27,,28.4,0.5,,
09/07/2023,2023,7,9,26.1,24.3,28.1,2,,
10/07/2023,2023,7,10,,,,,,
11/07/2023,2023,7,11,,,,,,
12/07/2023,2023,7,12,,,,,,
13/07/2023,2023,7,13,,,,,,
14/07/2023,2023,7,14,,,,,,
15/07/2023,2023,7,15,,,,,,
16/07/2023,2023,7,16,,,,,,
17/07/2023,2023,7,17,28,26.8,30.2,0,,
18/07/2023,2023,7,18,27.8,,30.2,0,,
19/07/2023,2023,7,19,27.7,,30.2,0,,
20/07/2023,2023,7,20,27.4,,30,0,,
21/07/2023,2023,7,21,26.2,24.6,29,21.1,,
22/07/2023,2023,7,22,25.6,,26.6,0,,
23/07/2023,2023,7,23,24.6,23.6,25.3,8.4,,
24/07/2023,2023,7,24,25.2,,27.7,1.8,,
25/07/2023,2023,7,25,,,,,,
26/07/2023,2023,7,26,26.3,24.9,29.2,0,,
27/07/2023,2023,7,27,26.8,26,29.3,0,,
28/07/2023,2023,7,28,26.8,,29.3,0,,
29/07/2023,2023,7,29,26.5,,28.6,1.5,,
30/07/2023,2023,7,30,26.9,25.7,29.6,0.5,,
31/07/2023,2023,7,31,26.1,22.8,28.7,49.8,,
01/08/2023,2023,8,1,,,,,,
02/08/2023,2023,8,2,26.7,25.8,28.7,0,,
03/08/2023,2023,8,3,,,,,,
04/08/2023,2023,8,4,26.7,,29.3,0,,
05/08/2023,2023,8,5,26.8,,29,0,,
06/08/2023,2023,8,6,26.6,,28.5,0,,
07/08/2023,2023,8,7,26.3,,28.8,0,,
08/08/2023,2023,8,8,,,,,,
09/08/2023,2023,8,9,,,,,,
10/08/2023,2023,8,10,,,,,,
11/08/2023,2023,8,11,,,,,,
12/08/2023,2023,8,12,25.9,,27.4,0,,
13/08/2023,2023,8,13,26.3,,28.5,0,,
14/08/2023,2023,8,14,25.6,,27.3,0,,
15/08/2023,2023,8,15,,,,,,
16/08/2023,2023,8,16,26.1,,28.9,1,,
17/08/2023,2023,8,17,,,,,,
18/08/2023,2023,8,18,25.4,,27.3,0,,
19/08/2023,2023,8,19,,,,,,
20/08/2023,2023,8,20,,,,,,
21/08/2023,2023,8,21,27.2,,29.3,0.3,,
22/08/2023,2023,8,22,27.1,,29.2,0,,
23/08/2023,2023,8,23,26.7,,29.3,0,,
24/08/2023,2023,8,24,26.2,,29.5,0,,
25/08/2023,2023,8,25,,,,,,
26/08/2023,2023,8,26,26.8,,29.1,0,,
27/08/2023,2023,8,27,26.9,,29,0.5,,
28/08/2023,2023,8,28,26.1,,28.1,0.5,,
29/08/2023,2023,8,29,,,,,,
30/08/2023,2023,8,30,26.7,,29.4,0,,
31/08/2023,2023,8,31,,,,,,
01/09/2023,2023,9,1,,,,,,
02/09/2023,2023,9,2,24.4,,26.5,6.4,,
03/09/2023,2023,9,3,,,,,,
04/09/2023,2023,9,4,26.1,24.7,28,7.6,,
05/09/2023,2023,9,5,26.2,,28,0,,
06/09/2023,2023,9,6,,,,,,
07/09/2023,2023,9,7,26.8,,29.3,0.3,,
08/09/2023,2023,9,8,27.2,,29.5,0,,
09/09/2023,2023,9,9,25.7,22.9,29,48,,
10/09/2023,2023,9,10,26.8,,29.3,0.5,,
11/09/2023,2023,9,11,27.2,,29.4,0,,
12/09/2023,2023,9,12,24.5,,26.9,2.3,,
13/09/2023,2023,9,13,25.4,23.6,27.8,22.1,,
14/09/2023,2023,9,14,,,,,,
15/09/2023,2023,9,15,27.2,,29.6,1.3,,
16/09/2023,2023,9,16,24.9,,26.9,0.8,,
17/09/2023,2023,9,17,26.4,24.8,29.6,67.6,,
18/09/2023,2023,9,18,26.9,25.9,29.1,1,,
19/09/2023,2023,9,19,,,,,,
20/09/2023,2023,9,20,,,,,,
21/09/2023,2023,9,21,27.7,,30.7,0,,
22/09/2023,2023,9,22,25.1,,27.5,,,
23/09/2023,2023,9,23,,,,,,
24/09/2023,2023,9,24,,,,,,
25/09/2023,2023,9,25,,,,,,
26/09/2023,2023,9,26,,,,,,
27/09/2023,2023,9,27,27.6,,30.7,,,
28/09/2023,2023,9,28,27.9,27,31,0,,
29/09/2023,2023,9,29,27.4,,31,0,,
30/09/2023,2023,9,30,27.8,,30.7,4.8,,
01/10/2023,2023,10,1,28.4,,31.3,0.3,,
02/10/2023,2023,10,2,28.1,25.9,30.8,1.3,,
03/10/2023,2023,10,3,28.5,,31.1,0.5,,
04/10/2023,2023,10,4,28.9,26.6,31.5,0,,
05/10/2023,2023,10,5,,,,,,
06/10/2023,2023,10,6,27.9,24.6,31.2,1.5,,
07/10/2023,2023,10,7,,,,,,
08/10/2023,2023,10,8,27.3,,29.2,12.7,,
09/10/2023,2023,10,9,27.1,,29.4,13,,
10/10/2023,2023,10,10,,,,,,
11/10/2023,2023,10,11,27.6,,30.7,3,,
12/10/2023,2023,10,12,28.2,,30.5,0,,
13/10/2023,2023,10,13,26.4,,30.9,24.4,,
14/10/2023,2023,10,14,27,,30.5,0,,
15/10/2023,2023,10,15,28.2,25.3,31,0,,
16/10/2023,2023,10,16,28.4,,31.3,0,,
17/10/2023,2023,10,17,,,,,,
18/10/2023,2023,10,18,,,,,,
19/10/2023,2023,10,19,28.6,25.6,31.6,0,,
20/10/2023,2023,10,20,28.6,,31.6,0,,
21/10/2023,2023,10,21,,,,,,
22/10/2023,2023,10,22,28.6,,31.6,0,,
23/10/2023,2023,10,23,28.2,,30.3,,,
24/10/2023,2023,10,24,27.9,,30.5,0,,
25/10/2023,2023,10,25,29.2,,31.6,0,,
26/10/2023,2023,10,26,29.1,,31.6,0,,
27/10/2023,2023,10,27,,,,,,
28/10/2023,2023,10,28,28.8,25.7,31.6,1.8,,
29/10/2023,2023,10,29,,,,,,
30/10/2023,2023,10,30,27.8,,30.6,0,,
31/10/2023,2023,10,31,27.7,24.3,30.1,19.1,,
01/11/2023,2023,11,1,27.4,,31.2,0,,
02/11/2023,2023,11,2,29.4,27.9,31.5,0,,
03/11/2023,2023,11,3,29.2,,32,0,,
04/11/2023,2023,11,4,29.7,,32,0,,
05/11/2023,2023,11,5,28.6,,31.7,22.1,,
06/11/2023,2023,11,6,,,,,,
07/11/2023,2023,11,7,27.7,24.7,31.4,16,,
08/11/2023,2023,11,8,28.6,25.7,31.7,0,,
09/11/2023,2023,11,9,29.2,,31.3,0,,
10/11/2023,2023,11,10,28.4,,32,0,,
11/11/2023,2023,11,11,,,,,,
12/11/2023,2023,11,12,,,,,,
13/11/2023,2023,11,13,,,,,,
14/11/2023,2023,11,14,,,,,,
15/11/2023,2023,11,15,,,,,,
16/11/2023,2023,11,16,28.4,24.6,31.2,0.3,,
17/11/2023,2023,11,17,,,,,,
18/11/2023,2023,11,18,,,,,,
19/11/2023,2023,11,19,,,,,,
20/11/2023,2023,11,20,29.6,26.8,32.1,0,,
21/11/2023,2023,11,21,,,,,,
22/11/2023,2023,11,22,,,,,,
23/11/2023,2023,11,23,29.7,,32.5,0,,
24/11/2023,2023,11,24,29.2,,31.1,0,,
25/11/2023,2023,11,25,,,,,,
26/11/2023,2023,11,26,25.6,,27,0,,
27/11/2023,2023,11,27,,,,,,
28/11/2023,2023,11,28,,,,,,
29/11/2023,2023,11,29,29.2,25.7,32.1,0,,
30/11/2023,2023,11,30,,,,,,
01/12/2023,2023,12,1,29.2,,32.1,0,,
02/12/2023,2023,12,2,29.1,,32.6,0,,
03/12/2023,2023,12,3,29.4,,32.4,0,,
04/12/2023,2023,12,4,,,,,,
05/12/2023,2023,12,5,29.4,25.7,32.5,0,,
06/12/2023,2023,12,6,28.8,,32.3,0,,
07/12/2023,2023,12,7,29,25.7,32,0,,
08/12/2023,2023,12,8,29.6,,32.4,0.5,,
09/12/2023,2023,12,9,29.4,26,32.5,0,,
10/12/2023,2023,12,10,29.8,,32.7,0,,
11/12/2023,2023,12,11,29.4,25.9,33.2,0,,
12/12/2023,2023,12,12,28.2,25.9,31,0,,
13/12/2023,2023,12,13,27.8,22.8,33.1,0,,
14/12/2023,2023,12,14,28.1,22.2,34.5,0,,
15/12/2023,2023,12,15,28.3,22,33.9,0,,
16/12/2023,2023,12,16,,,,,,
17/12/2023,2023,12,17,28.9,24.5,32.7,0,,
18/12/2023,2023,12,18,,,,,,
19/12/2023,2023,12,19,28.6,24.2,32.4,0,,
20/12/2023,2023,12,20,29.1,25.7,34.5,0,,
21/12/2023,2023,12,21,,,,,,
22/12/2023,2023,12,22,29.3,21.4,34.5,0,,
23/12/2023,2023,12,23,,,,,,
24/12/2023,2023,12,24,29.2,24.9,34.1,0,,
25/12/2023,2023,12,25,28.5,24.7,33.3,0,,
26/12/2023,2023,12,26,,,,,,
27/12/2023,2023,12,27,28.4,24.5,33,0,,
28/12/2023,2023,12,28,28.8,25,33.2,0,,
29/12/2023,2023,12,29,29.4,25.2,34.2,0,,
30/12/2023,2023,12,30,,,,,,
31/12/2023,2023,12,31,,,,,,
01/01/2024,2024,1,1,,,,,,
02/01/2024,2024,1,2,,,,,,
03/01/2024,2024,1,3,30.4,,33.1,0,,
04/01/2024,2024,1,4,,,,,,
05/01/2024,2024,1,5,,,,,,
06/01/2024,2024,1,6,,,,,,
07/01/2024,2024,1,7,29.8,27,33.3,0,,
08/01/2024,2024,1,8,,,,,,
09/01/2024,2024,1,9,29.4,,32.1,0,,
10/01/2024,2024,1,10,,,,,,
11/01/2024,2024,1,11,29.7,27,33.4,0,,
12/01/2024,2024,1,12,29.8,26.3,33,0,,
13/01/2024,2024,1,13,29.6,26.4,33,0,,
14/01/2024,2024,1,14,29.6,26.3,33.3,0,,
15/01/2024,2024,1,15,29.3,26.5,32.8,0,,
16/01/2024,2024,1,16,,,,,,
17/01/2024,2024,1,17,,,,,,
18/01/2024,2024,1,18,,,,,,
19/01/2024,2024,1,19,29.1,,32.2,0,,
20/01/2024,2024,1,20,,,,,,
21/01/2024,2024,1,21,29.2,,33,0,,
22/01/2024,2024,1,22,,,,,,
23/01/2024,2024,1,23,30.3,,33.2,0,,
24/01/2024,2024,1,24,30.4,,33,0,,
25/01/2024,2024,1,25,,,,,,
26/01/2024,2024,1,26,29,24.6,34.6,0,,
27/01/2024,2024,1,27,28.2,22.4,34,0,,
28/01/2024,2024,1,28,28,22.6,34.1,0,,
29/01/2024,2024,1,29,28.6,23,33.8,0,,
30/01/2024,2024,1,30,28.8,24.7,33.2,0,,
31/01/2024,2024,1,31,,,,,,
01/02/2024,2024,2,1,29.6,27.8,33,0,,
02/02/2024,2024,2,2,,,,,,
03/02/2024,2024,2,3,29.3,,34.5,0,,
04/02/2024,2024,2,4,29.4,24.4,35,0,,
05/02/2024,2024,2,5,28.9,23.7,35,0,,
06/02/2024,2024,2,6,28.3,21.9,34.3,0,,
07/02/2024,2024,2,7,,,,,,
08/02/2024,2024,2,8,28.3,22.6,33,0,,
09/02/2024,2024,2,9,29.1,25.9,32.2,0,,
10/02/2024,2024,2,10,,,,,,
11/02/2024,2024,2,11,29.5,,32.5,0,,
12/02/2024,2024,2,12,30.2,,32.8,0,,
13/02/2024,2024,2,13,30.6,,33.3,0,,
14/02/2024,2024,2,14,30.6,,33.5,0,,
15/02/2024,2024,2,15,,,,,,
16/02/2024,2024,2,16,29.5,26.5,32.2,0,,
17/02/2024,2024,2,17,29.9,28,32.8,0,,
18/02/2024,2024,2,18,30.1,27.8,33.1,0,,
19/02/2024,2024,2,19,,,,,,
20/02/2024,2024,2,20,,,,,,
21/02/2024,2024,2,21,,,,,,
22/02/2024,2024,2,22,29.7,,33.6,0,,
23/02/2024,2024,2,23,,,,,,
24/02/2024,2024,2,24,29.7,,33.3,0,,
25/02/2024,2024,2,25,30.7,,33.4,0,,
26/02/2024,2024,2,26,30.8,,33.4,0,,
27/02/2024,2024,2,27,30.7,,33.3,0,,
28/02/2024,2024,2,28,31,,33.6,0,,
29/02/2024,2024,2,29,30.6,,33.2,0,,
01/03/2024,2024,3,1,,,,,,
02/03/2024,2024,3,2,29.6,28,32.2,0,,
03/03/2024,2024,3,3,,,,,,
04/03/2024,2024,3,4,,,,,,
05/03/2024,2024,3,5,29.1,,31.7,0,,
06/03/2024,2024,3,6,29.4,,32.1,0,,
07/03/2024,2024,3,7,29.5,25.9,32.4,0,,
08/03/2024,2024,3,8,29.6,,32.3,0,,
09/03/2024,2024,3,9,,,,,,
10/03/2024,2024,3,10,29.9,27.6,32.1,,,
11/03/2024,2024,3,11,30.1,,33.1,0,,
12/03/2024,2024,3,12,30.1,,33.2,0,,
13/03/2024,2024,3,13,,,,,,
14/03/2024,2024,3,14,30.3,,33.1,0,,
15/03/2024,2024,3,15,29.9,26.3,34.3,0,,
16/03/2024,2024,3,16,30.7,,33.3,0,,
17/03/2024,2024,3,17,30.9,,33.3,0,,
18/03/2024,2024,3,18,,,,,,
19/03/2024,2024,3,19,,,,,,
20/03/2024,2024,3,20,30.8,,33.9,0,,
21/03/2024,2024,3,21,30.3,,33.7,0,,
22/03/2024,2024,3,22,,,,,,
23/03/2024,2024,3,23,,,,,,
24/03/2024,2024,3,24,,,,,,
25/03/2024,2024,3,25,30.8,,33.4,0,,
26/03/2024,2024,3,26,30.2,,33.4,0,,
27/03/2024,2024,3,27,,,,,,
28/03/2024,2024,3,28,,,,,,
29/03/2024,2024,3,29,,,,,,
30/03/2024,2024,3,30,,,,,,
31/03/2024,2024,3,31,,,,,,
01/04/2024,2024,4,1,30.2,,33.9,,,
02/04/2024,2024,4,2,,,,,,
03/04/2024,2024,4,3,28.4,,32.4,1.8,,
04/04/2024,2024,4,4,,,,,,
05/04/2024,2024,4,5,,,,,,
06/04/2024,2024,4,6,30.3,26.8,34.2,0,,
07/04/2024,2024,4,7,31.1,26.6,34,0,,
08/04/2024,2024,4,8,28.2,24.4,31.3,3,,
09/04/2024,2024,4,9,,,,,,
10/04/2024,2024,4,10,30.7,,34,0,,
11/04/2024,2024,4,11,29.9,26.5,33.8,0,,
12/04/2024,2024,4,12,,,,,,
13/04/2024,2024,4,13,31.2,,34,0,,
14/04/2024,2024,4,14,28.3,27,30.3,0,,
15/04/2024,2024,4,15,,,,,,
16/04/2024,2024,4,16,,,,,,
17/04/2024,2024,4,17,30.7,29,33.5,6.1,,
18/04/2024,2024,4,18,,,,,,
19/04/2024,2024,4,19,31.2,30,34.1,0,,
20/04/2024,2024,4,20,,,,,,
21/04/2024,2024,4,21,29.1,,34.2,0,,
22/04/2024,2024,4,22,,,,,,
23/04/2024,2024,4,23,28.1,,30.7,0,,
24/04/2024,2024,4,24,,,,,,
25/04/2024,2024,4,25,30.5,,33.1,0,,
26/04/2024,2024,4,26,31.2,,34.1,0,,
27/04/2024,2024,4,27,,,,,,
28/04/2024,2024,4,28,31.3,,34,0,,
29/04/2024,2024,4,29,31.2,,33.7,0,,
30/04/2024,2024,4,30,,,,,,
01/05/2024,2024,5,1,,,,,,
02/05/2024,2024,5,2,30.7,,33,1,,
03/05/2024,2024,5,3,,,,,,
04/05/2024,2024,5,4,29.2,25.4,33,0,,
05/05/2024,2024,5,5,,,,,,
06/05/2024,2024,5,6,28.2,,31.1,9.9,,
07/05/2024,2024,5,7,,,,,,
08/05/2024,2024,5,8,,,,,,
09/05/2024,2024,5,9,,,,,,
10/05/2024,2024,5,10,31.1,,33.5,0,,
11/05/2024,2024,5,11,29.5,,33.4,0,,
12/05/2024,2024,5,12,,,,,,
13/05/2024,2024,5,13,,,,,,
14/05/2024,2024,5,14,,,,,,
15/05/2024,2024,5,15,,,,,,
16/05/2024,2024,5,16,27.2,,30.5,0,,
17/05/2024,2024,5,17,,,,,,
18/05/2024,2024,5,18,,,,,,
19/05/2024,2024,5,19,29.9,,32.4,0,,
20/05/2024,2024,5,20,30.6,,33.1,0,,
21/05/2024,2024,5,21,,,,,,
22/05/2024,2024,5,22,27.4,,30.4,3,,
23/05/2024,2024,5,23,,,,,,
24/05/2024,2024,5,24,29.6,26.7,32,0,,
25/05/2024,2024,5,25,26.6,23.3,29.9,14.5,,
26/05/2024,2024,5,26,29.2,25.6,32.2,0,,
27/05/2024,2024,5,27,,,,,,
28/05/2024,2024,5,28,29.8,,32.2,0,,
29/05/2024,2024,5,29,29.8,,32.3,0,,
30/05/2024,2024,5,30,29.7,,32.4,0,,
31/05/2024,2024,5,31,,,,,,
01/06/2024,2024,6,1,,,,,,
02/06/2024,2024,6,2,26.3,,28.4,3.3,,
03/06/2024,2024,6,3,27.8,24.8,32.6,20.6,,
04/06/2024,2024,6,4,,,,,,
05/06/2024,2024,6,5,,,,,,
06/06/2024,2024,6,6,,,,,,
07/06/2024,2024,6,7,27.6,24.9,31.1,56.9,,
08/06/2024,2024,6,8,27.9,25.7,30.3,0,,
09/06/2024,2024,6,9,,,,,,
10/06/2024,2024,6,10,29.3,27.9,31.1,3.6,,
11/06/2024,2024,6,11,,,,,,
12/06/2024,2024,6,12,27.3,23.1,30.6,81.3,,
13/06/2024,2024,6,13,29.1,,31.3,0.5,,
14/06/2024,2024,6,14,,,,,,
15/06/2024,2024,6,15,,,,,,
16/06/2024,2024,6,16,,,,,,
17/06/2024,2024,6,17,28.6,,30.8,0,,
18/06/2024,2024,6,18,,,,,,
19/06/2024,2024,6,19,,,,,,
20/06/2024,2024,6,20,,,,,,
21/06/2024,2024,6,21,27.4,24.5,30.3,29.7,,
22/06/2024,2024,6,22,,,,,,
23/06/2024,2024,6,23,28.2,26,30.4,0.3,,
24/06/2024,2024,6,24,,,,,,
25/06/2024,2024,6,25,27.7,,30.2,0.5,,
26/06/2024,2024,6,26,,,,,,
27/06/2024,2024,6,27,27.8,25.2,30.4,0,,
28/06/2024,2024,6,28,27.8,,29.6,17,,
29/06/2024,2024,6,29,27.1,,29.3,3.3,,
30/06/2024,2024,6,30,27.1,24,30,42.9,,
01/07/2024,2024,7,1,,,,,,
02/07/2024,2024,7,2,28.1,,29.7,0,,
03/07/2024,2024,7,3,26.6,,28,2,,
04/07/2024,2024,7,4,26.8,24.4,29.4,20.8,,
05/07/2024,2024,7,5,,,,,,
06/07/2024,2024,7,6,26.7,,29,0,,
07/07/2024,2024,7,7,,,,,,
08/07/2024,2024,7,8,26.3,,28.4,0,,
09/07/2024,2024,7,9,26.9,25.6,29.1,0,,
10/07/2024,2024,7,10,26.7,26,28.4,0,,
